"Date","Ptot","Evap","Discharge","Temp"
1999-05-01,68.2265474008779,85.9444912977488,27.0944542372881,12.4705841935484
1999-06-01,75.1219465963648,95.4534932039364,21.4887050847458,13.442402
1999-07-01,9.25589585745977,114.060658038761,17.0632677966102,17.1678530645161
1999-08-01,156.329274324287,92.4010357770833,14.3306847457627,16.1022479032258
1999-09-01,123.938641591401,63.4652965000032,12.0754983050847,15.1640266666667
1999-10-01,60.2349362568418,31.3167923139833,11.9671322033898,10.1079535483871
1999-11-01,57.3626868315887,14.5827581502386,13.223593220339,7.1273005
1999-12-01,132.517963831651,8.32019225153847,23.5857355932203,4.39229596774194
2000-01-01,27.3283725579255,9.53932027140602,46.5564203389831,4.07152096774194
2000-02-01,97.1318065465678,17.5464613340952,37.8432,5.8823125862069
2000-03-01,37.860795811551,33.4299639281165,44.928,6.92621451612903
2000-04-01,182.584603675503,48.3148423053525,52.6747118644068,7.299072
2000-05-01,92.6513483774907,82.5611781770677,65.4794847457627,11.746645
2000-06-01,23.4107739804669,102.9129324927,38.6486237288136,14.8685985
2000-07-01,84.9913199617242,104.48123339825,22.6631593220339,15.3925496774194
2000-08-01,83.5658555532465,93.1293194404416,18.1205694915254,16.4648098387097
2000-09-01,93.1740312701071,59.9071691409978,14.8930169491525,14.3534948333333
2000-10-01,155.235348069534,30.6969108785667,16.8172474576271,9.99941
2000-11-01,125.439919662353,13.4596799244208,49.1513491525424,6.55316683333333
2000-12-01,131.04294793947,9.3046432338831,79.1775457627119,5.52463612903226
2001-01-01,81.1828613629122,8.62434575270469,71.448406779661,3.17764064516129
2001-02-01,78.1851394760242,14.3668835987389,62.1962847457627,4.40840660714286
2001-03-01,119.488114231301,28.6425868608414,71.975593220339,5.15121483870968
2001-04-01,83.3635529541861,47.6802565415514,77.9650169491525,7.43649016666667
2001-05-01,35.9952888006876,83.8044023894363,61.2854237288136,11.9577119354839
2001-06-01,23.4822043224785,99.0815585050542,37.851986440678,14.1349091666667
2001-07-01,61.1867508665246,111.791272143756,26.2275254237288,16.7405937096774
2001-08-01,101.905453402906,93.9876688481398,18.5393898305085,16.549314516129
2001-09-01,42.0795412784609,56.9821872751168,13.6629152542373,13.1737346666667
2001-10-01,115.169454758768,37.6583699099861,12.6846915254237,13.028590483871
2001-11-01,43.7385955365513,13.821108245385,9.68265762711864,6.62744933333333
